Mot,Poids
be,0.4121609926501679
you,0.3495452527223047
le,0.2789246596786635
être,0.21524160600202985
the,0.21026080850776802
je,0.1988761285208838
to,0.19869824289608873
de,0.1549383791965025
un,0.15458260794691236
it,0.14622198358154426
pa,0.12896707797642284
that,0.12736610735326725
que,0.1234526236077758
tu,0.1229189667333906
on,0.12202953860941528
ne,0.12114011048543995
ce,0.11242371487048171
and,0.11224582924568664
eat,0.10815445987540012
il,0.10530828987867907
we,0.10388520488031855
he,0.0999717211348271
have,0.0989044073860567
what,0.0900101261463034
in,0.08556298552642674
do,0.08467355740245142
of,0.08093795928175503
get,0.07613504741228824
vous,0.07542350491310798
aller,0.07471196241392772
this,0.072755220541182
avoir,0.0706205930436412
faire,0.07044270741884613
know,0.06777442304692015
qu,0.06652922367335469
for,0.06599556679896948
ca,0.06314939680224843
en,0.05834648493278165
no,0.057279171184011254
tout,0.05710128555921619
pour,0.05532242931126553
there,0.054610886812085264
bien,0.05372145868810993
don,0.0533656874385198
she,0.052298373689749406
all,0.05176471681536421
just,0.048562775569053016
son,0.048562775569053016
my,0.04785123306987275
yes,0.046606033696307295
will,0.04642814807151223
savoir,0.04625026244671716
go,0.04571660557233196
your,0.045538719947536895
so,0.04536083432274183
pouvoir,0.04518294869794676
elle,0.04464929182356157
here,0.0444714061987665
not,0.0444714061987665
they,0.04375986369958623
with,0.04375986369958623
out,0.04358197807479117
vouloir,0.04304832120040597
can,0.042514664326020773
oh,0.041625236202045446
as,0.04091369370286518
about,0.040202151203684915
her,0.03877906620532439
want,0.038601180580529325
okay,0.03700020995737373
moi,0.036288667458193466
right,0.03539923933421813
well,0.035043468084628
but,0.03415403996065267
si,0.03415403996065267
non,0.03379826871106254
if,0.033620383086267476
qui,0.03273095496229214
come,0.031841526838316814
up,0.031129984339136548
see,0.03059632746475135
gonna,0.02988478496557109
say,0.029173242466390824
at,0.02899535684159576
now,0.02899535684159576
dans,0.02792804309282536
good,0.02792804309282536
how,0.0272165005936451
avec,0.026504958094464834
hey,0.026504958094464834
mais,0.026504958094464834
randall,0.026504958094464834
voir,0.02632707246966977
eva,0.026149186844874703
tell,0.025971301220079637
sur,0.025615529970489503
nous,0.024726101846514175
plus,0.024726101846514175
think,0.024726101846514175
lizzie,0.02437033059692404
why,0.02437033059692404
est,0.023836673722538844
take,0.023836673722538844
ton,0.02365878809774378
etait,0.022769359973768447
like,0.02259147434897338
look,0.02259147434897338
nick,0.02259147434897338
devoir,0.022413588724178316
from,0.02223570309938325
uh,0.022057817474588185
let,0.021879931849793116
du,0.02170204622499805
one,0.021524160600202985
etre,0.02134627497540792
need,0.02134627497540792
back,0.021168389350612854
