Mot,Poids
le,0.41728020351755607
be,0.3318324847442362
être,0.2744469319149218
the,0.2566978747097012
you,0.2393954999211922
un,0.2292400438000704
vous,0.19752559221353994
de,0.18396746709452608
je,0.17533598627747948
it,0.1569825940378842
ne,0.15616805551329227
il,0.14946781926261682
pa,0.1404027937469971
ce,0.11947440875224025
to,0.10987073679293878
on,0.10778183960890467
that,0.10349894349572782
eat,0.10285519530693743
que,0.10190927960095972
and,0.09237129623235113
ca,0.08932334562420073
of,0.08786505891081843
have,0.08510613810171677
we,0.08321430668976136
what,0.08188739715776484
avoir,0.07763077648086515
en,0.07516088547081223
son,0.07163997700967298
in,0.06320556196470506
tout,0.06306104706518069
do,0.062049442768510085
aller,0.06128745511647248
qu,0.05986858155750592
they,0.059382485986378485
faire,0.05897521672408253
this,0.05742496598373017
get,0.05674180464052404
he,0.056702391486108304
mais,0.05280048919895025
tu,0.05243263309107003
pouvoir,0.05174947174786391
oh,0.051000621813964885
moi,0.05005470610798717
no,0.04776874315187438
nous,0.046835965164035244
dans,0.04637614502918497
but,0.04634986959290781
can,0.04619221697524486
there,0.0429866137494315
pour,0.04209324891600811
elle,0.0418436322713751
all,0.04098968059236745
du,0.040910854283535976
not,0.04075320166587302
just,0.03926863951621356
qui,0.03922922636179782
docteur,0.038756268508808964
doctor,0.038427825555344484
my,0.03770525105772262
go,0.037074640587070815
don,0.03597107226343015
non,0.03597107226343015
will,0.035195946893253977
bien,0.03515653373883824
for,0.0351171205844225
your,0.03325156460874423
est,0.03179327789536193
si,0.031583074405144664
ou,0.029244560576477546
know,0.028968668495567382
voir,0.028705914132795794
plus,0.02820668084352978
savoir,0.027733722990540926
so,0.026984873056641906
she,0.026958597620364746
now,0.026774669566424634
with,0.026761531848286058
quoi,0.026052095068802773
mon,0.02568423896092255
one,0.02555286177953676
out,0.0252112811079337
etes,0.024633221509836208
like,0.024252227683817407
avec,0.02401574875732298
yes,0.02401574875732298
come,0.023976335602907243
sur,0.023766132112689974
au,0.023424551441086912
etre,0.023411413722948332
say,0.023385138286671173
se,0.023385138286671173
time,0.023372000568532593
comme,0.023227485669008223
as,0.023174934796453904
vouloir,0.02303041989692953
donner,0.02226843224489193
see,0.022189605936060456
dire,0.022137055063506137
choose,0.021966264727704608
if,0.021637821774240125
look,0.021361929693329958
right,0.021243690230082747
here,0.02096779814917258
at,0.020902109558479685
oui,0.02077073237709389
who,0.020678768350123836
devoir,0.019759128080423283
etait,0.019745990362284704
temp,0.019351858818127326
then,0.01908910445535574
venir,0.01886576324699989
good,0.018471631702842512
par,0.01830084136704098
back,0.018195739621932345
her,0.01811691331310087
up,0.01810377559496229
tell,0.017643955460112014
how,0.017433751969894745
alors,0.017210410761538897
dit,0.0168294169355201
mama,0.01660607572716425
pourquoi,0.01660607572716425
lui,0.01622508190114545
think,0.016119980156036814
rien,0.015765261766295172
juste,0.015752124048156593
ici,0.015725848611879437
from,0.015555058276077904
about,0.015489369685385007
jamais,0.015305441631444898
comment,0.015029549550534732
maintenant,0.015029549550534732
monde,0.014990136396118993
thing,0.014885034651010359
where,0.014885034651010359
well,0.01432011277105145
meme,0.01430697505291287
why,0.01429383733477429
tardis,0.014241286462219973
need,0.013978532099448387
stop,0.013820879481785436
penser,0.013229682165549365
quelque,0.01315085585671789
autre,0.012874963775807725
could,0.012546520822343242
never,0.012507107667927503
bon,0.01220494015074018
rose,0.012152389278185863
take,0.012099838405631546
sorry,0.011942185787968594
toi,0.011771395452167063
ete,0.011600605116365532
want,0.01141667706242542
make,0.011232749008485312
trouver,0.010956856927575146
toujours,0.010838617464327932
let,0.010799204309912193
down,0.010707240282942138
mort,0.010562725383417767
ton,0.010536449947140607
