Mot,Poids
be,0.3714342978383046
le,0.3586484111852129
you,0.31908939274846615
the,0.24323218602811006
être,0.21500026180752504
un,0.2085215071611598
to,0.18698286588648858
de,0.18427980931217722
vous,0.16947735664332947
je,0.16703173402847635
il,0.15634822471096016
ne,0.13901433810743988
he,0.13489539475610832
pa,0.13425180985746277
that,0.12936056462775655
it,0.11871996097015003
que,0.11309931952197885
on,0.10722124411434945
ce,0.0949931310400839
and,0.09211845182613376
son,0.09113162164821058
avoir,0.09078837636893294
have,0.08924377261218362
eat,0.08435252738247741
do,0.08225015004690192
tu,0.08130622552888844
of,0.08061973497033319
we,0.07928965951313237
what,0.07246765958748949
in,0.07160954638929541
ca,0.06839162189606764
this,0.06688992379922801
qu,0.06405815024518757
pour,0.06354328232627113
faire,0.06272807478798675
en,0.05985339557403661
get,0.05809426351773876
know,0.055219584303788614
your,0.05328882960785195
for,0.05290267866866462
elle,0.052087471130380245
she,0.050585773033540615
they,0.0468529806213964
no,0.04655264100202847
aller,0.04363505612816863
not,0.043377622168710404
my,0.042133358031329
pouvoir,0.042133358031329
right,0.04196173539169018
with,0.04153267879259315
savoir,0.039301584477288556
qui,0.03771407506062952
don,0.03719920714171308
can,0.03715630148180337
du,0.036941773182254854
etait,0.03685596186243545
go,0.03681305620252574
so,0.03681305620252574
about,0.036512716583157814
just,0.036341093943519004
all,0.03612656564397048
but,0.036040754324151075
tell,0.03578332036469285
her,0.035440075085415225
tout,0.03475358452685997
sur,0.03449615056740175
there,0.033766754348936785
mais,0.033638037369207674
voir,0.03308026379038152
as,0.03299445247056212
vouloir,0.03222215059218745
avec,0.031535660033632194
see,0.03132113173408367
moi,0.030548829855709007
si,0.030420112875979895
yes,0.030377207216070193
dans,0.03020558457643138
non,0.029733622317424636
here,0.028446452520133527
if,0.028146112900765602
say,0.027373811022390938
want,0.027373811022390938
will,0.027373811022390938
out,0.027159282722842418
nous,0.027116377062932715
at,0.026858943103474493
lui,0.026301169524648345
etre,0.025829207265641606
one,0.025614678966093086
lightman,0.025443056326454272
ou,0.025443056326454272
up,0.024070075209343754
dit,0.023855546909795237
his,0.023726829930066126
dire,0.023469395970607904
bien,0.023383584650788495
how,0.023383584650788495
who,0.02316905635123998
plus,0.02295452805169146
au,0.022825811071962347
look,0.022568377112504128
like,0.02248256579268472
good,0.02188188655394887
now,0.02166735825440035
didn,0.021538641274671238
think,0.021152490335483904
quoi,0.020895056376025685
well,0.02046599977692865
when,0.02046599977692865
mon,0.019607886578734572
penser,0.019607886578734572
lie,0.019007207339998722
quand,0.01896430168008902
why,0.01887849036026961
from,0.018320716781443463
come,0.017934565842256132
devoir,0.017934565842256132
take,0.017376792263429985
make,0.017205169623791167
ton,0.017033546984152353
need,0.01699064132424265
est,0.01673320736478443
pourquoi,0.016690301704874726
se,0.016475773405326206
man,0.0163899620855068
choose,0.016089622466138872
dr,0.015960905486409764
ici,0.015531848887312726
oh,0.015274414927854503
let,0.015188603608035096
rien,0.014974075308486578
back,0.014931169648576874
oui,0.014716641349028356
etes,0.014673735689118653
could,0.014545018709389542
or,0.014545018709389542
quelque,0.014502113049479837
parler,0.014459207389570135
alors,0.01441630172966043
time,0.01394433947065369
call,0.013858528150834283
then,0.013772716831014876
autre,0.013729811171105171
comme,0.013643999851285765
kill,0.013515282871556653
ete,0.013386565891827542
mama,0.013300754572008135
gonna,0.013172037592279024
comment,0.013043320612549914
really,0.012614264013452876
something,0.012614264013452876
would,0.012571358353543173
venir,0.012356830053994655
guy,0.012099396094536433
where,0.012099396094536433
toi,0.01205649043462673
calorie,0.011670339495439396
vraiment,0.01158452817561999
foster,0.011498716855800582
prendre,0.011327094216161767
mean,0.011198377236432655
work,0.011198377236432655
femme,0.011112565916613248
croire,0.010983848936884137
fille,0.01089803761706473
juste,0.010855131957155026
never,0.010855131957155026
try,0.010812226297245323
down,0.010769320637335619
homme,0.010726414977425916
any,0.010683509317516212
people,0.010683509317516212
ok,0.010511886677877398
more,0.010383169698148287
thing,0.010297358378328878
par,0.010211547058509471
question,0.01008283007878036
talk,0.010039924418870657
meme,0.009825396119322139
police,0.009739584799502732
year,0.009739584799502732
some,0.009696679139593028
help,0.009653773479683323
quelqu,0.009525056499954214
give,0.009439245180134805
hey,0.009310528200405694
personne,0.009310528200405694
ouais,0.009267622540495991
trouver,0.009267622540495991
by,0.009224716880586287
jamais,0.009224716880586287
over,0.009224716880586287
fbi,0.009095999900857176
off,0.009010188581037769
avant,0.008967282921128066
way,0.008924377261218362
truth,0.008881471601308658
okay,0.008838565941398955
passe,0.008709848961669844
find,0.00866694330176014
our,0.008581131981940732
anything,0.008538226322031028
mentir,0.008538226322031028
vrai,0.008538226322031028
bon,0.008452415002211621
happen,0.008409509342301918
verite,0.008409509342301918
aimer,0.008366603682392214
minute,0.00832369802248251
should,0.00832369802248251
toujours,0.00832369802248251
essayer,0.008280792362572807
before,0.0081949810427534
day,0.0081949810427534
because,0.008109169722933992
believe,0.008109169722933992
sure,0.008023358403114585
thank,0.008023358403114585
besoin,0.007937547083295178
doing,0.007894641423385473
peut,0.007894641423385473
nothing,0.007808830103566066
sorry,0.0077230187837466595
parle,0.007680113123836956
quel,0.007594301804017548
uh,0.007551396144107845
tue,0.007508490484198141
girl,0.007465584824288437
maintenant,0.007465584824288437
merci,0.007465584824288437
doesn,0.00737977350446903
kid,0.00737977350446903
maybe,0.007251056524739919
only,0.007251056524739919
