Mot,Poids
be,0.36543245871825547
you,0.356322527736044
le,0.31946871603527943
être,0.2507301458967747
je,0.21781016802923783
un,0.19710577943330268
the,0.19048037508260343
tu,0.1867535851353351
de,0.1807493124425139
to,0.1799211368986765
ne,0.1521772561801234
pa,0.14265323742599323
que,0.13954757913660296
it,0.12960947261055408
ce,0.11905023442662714
on,0.11656570779511492
il,0.10290081132179772
that,0.10207263577796032
eat,0.09772471417281393
have,0.08923591484848052
and,0.08613025655909025
he,0.08385277381353738
what,0.08343868604161868
do,0.08198937883990322
aller,0.08178233495394387
we,0.0790907644364723
faire,0.07660623780496008
vous,0.07557101837516332
ca,0.07536397448920397
in,0.06977378956830148
this,0.06811743848062667
qu,0.0662540435069925
en,0.06563291184911445
know,0.06107794635800871
of,0.05880046361245584
avoir,0.05755820029669973
get,0.05465958589326881
pour,0.053831410349431404
pouvoir,0.05238210314771594
your,0.05176097148983789
son,0.05051870817408178
can,0.050104620402163076
savoir,0.04969053263024437
as,0.04948348874428502
will,0.04948348874428502
just,0.0469989621127728
don,0.04637783045489475
my,0.04637783045489475
jaime,0.043272172165504476
moi,0.04285808439358577
qui,0.04285808439358577
tout,0.04285808439358577
not,0.04265104050762642
for,0.041615821077829664
with,0.04099468941995161
go,0.040580601648032906
about,0.038924250560358094
so,0.03747494335864263
no,0.03664676781480523
oh,0.034990416727130415
ton,0.03478337284117106
si,0.03457632895521171
vouloir,0.03416224118329301
elle,0.033748153411374306
out,0.033748153411374306
okay,0.0333340656394556
avec,0.03312702175349625
dans,0.0329199778675369
gonna,0.032298846209658845
right,0.032298846209658845
she,0.032298846209658845
devoir,0.03188475843774014
est,0.03147067066582144
they,0.03084953900794338
mais,0.03064249512198403
nous,0.03064249512198403
want,0.030228407350065326
yes,0.030021363464105975
all,0.029814319578146623
sur,0.02940023180622792
here,0.028986144034309217
bien,0.028572056262390514
non,0.028572056262390514
ok,0.028572056262390514
how,0.02815796849047181
up,0.02795092460451246
toi,0.027743880718553108
du,0.02670866128875635
like,0.026501617402797
if,0.026294573516837647
there,0.026294573516837647
her,0.025880485744918944
plus,0.025880485744918944
etre,0.025673441858959593
now,0.02546639797300024
but,0.02525935408704089
penser,0.024224134657244132
mon,0.02381004688532543
tell,0.02381004688532543
ou,0.023188915227447374
who,0.023188915227447374
say,0.02277482745552867
at,0.02256778356956932
need,0.021946651911691265
think,0.021946651911691265
sarah,0.021739608025731914
etait,0.021532564139772562
